text,label
"Cocok tau ,aqu dirumah ngeliat sampe baper smoga sinetron tayang terus gk akn selesai",alay
iya aku juga suka bnget nyampe kbawa bawa mimpi itu arka ..hihihi...apalagi kl udh bradegan romantis sm naura jd baper bnget,alay
Mb irish sm mas gino smga jadian yaaa...amiiinnnn,alay
"Mlm ini ceritanya arka nikahin kinta,ini episode mana lagi?hadeuh bener2 teu nyambung pisan",alay
Aq pasti liyat sinetron ini krn aku sk bgt sm kluarga sering nonton bareng.,alay
adengan ini kapan yaaa KebanYakan Konflik adengan pantai nya engga di keluarkan,alay
So sweet bngtt,alay
So swet bingit,alay
"Cuman di IG kamu bisa dapetin tips tinggi, langsing, dan putih secara alami, masker jerawat dan PROMO ALAT banyak artis yg sudah coba loh D Pin Aman bgt.. Ga ada efek samping dan ketergantungan, krn produk organikalami. Udah dapat sertifikat BPOM dan Halal MUI juga y HARGA paling MURAH Ingin tau rahasia cantik dan langsing para artis dan model2 ternama? yuk cek ig Aman bgt.. Ga ada efek samping dan ketergantungan, krn produk organikalami. Udah dapat sertifikat BPOM dan Halal MUI juga y , HARGA paling MURAH WA",alay
Kapan sitayngin di pantai nya,alay
cocokkk bgt ini mahhhh,alay
ih cocok bangett mak.....bikin baper kalian ini...xixixi...cocok lagi....,alay
"Nggak cocok , cocokny sama kinta",alay
Cocoknya sma kak smoga pacaran,alay
"? ? ? ? Barang kali kaka kaka mau coba produk ? TIENS HERBAL ALAMI, KELUHAN PADA SELURUH BADAN, HINGGA WAKTU CEPAT, 10-15 HARI,? AMAN TANPA ? langsung saja invite BBM whats app . Yuk order ? O?KIR ? ?R??? BESAR BESARAN.",alay
Cocok memang mereka iniw,alay
Pacaran beneran aja sma kak,alay
coba di dunia nyata jga benar pacaran.,alay
Q setju bngt kalau kak sma kak Bnern pcrn klian cocok berdua,alay
Cocokkkk sama gio,alay
Serasi bngett,alay
Goals abes,alay
Pngen kyk gtu??,alay
ntar pas aku ulang tahun kek gini ya guysss,alay
Br buka n baca komen disini... Mksdny drop tu knp,alay
Pin bbm kmu brpa,alay
Pin bbm tu apa ya,alay
Ihh so sweet bgt ka sma ka .. semoga langgeng ya.. ? Aamiin Ya Rabb .. ??,alay
dari dlu belum kesampean poto kayak beginiiii....,alay
Ntr ak beliin balonnya aja ya..,alay
Kya gini keq ganteng,alay
apanya ya yg mirip ngeliat foto ini ngerasa mirip km,alay
Mirip apanya emang sygkuu? Haha,alay
Lucuuuu,alay
Ini pasangan ngeselin banget sumpah... Bkin iri ??,alay
haha masi lama kaya gitu mah ??sabar?,alay
Pengen baju'a bagus pengen fto gtu jg,alay
Serasi bgt,alay
"Manusia Paling Kocak Itu, Asal Liat Mang Uus Pasti Sakit Perut Gara'' ketawa teruss, SukSes Buat Mang Uus ? Good Job Pokok'a Mang",alay
bg uus weleh-weleh....hehe...justkid bg,alay
Pala ikan kakap berbadan ubur2..,alay
Yo yo yo.... Kuyy lah kita ikutan BGA nya dijamin 100 real!!??? Waktu pengumumannya bentarr lagi loh! 1oktober2k16 kuyy kita ikutan!???? klw kamu ga ikut kamu bakal rugi bgtt????? YUK IKUTAN!? maafspam,alay
"Cuma disini.. dureen ajibb tanpa mahall., reseller harga khusus.., yukk kepoin.., ?",alay
dahlia pasti niiihh,alay
Ubur2,alay
Follback Donk KAK,alay
Imuuttt,alay
imuttzz,alay
so? nanti aku tag semua foto nha,alay
hahaha ngakak asliii kocak nih konten2 coba deh rasain lucunya dijamin ngakak daaaah asliiii,alay
cantiknnnnyaaaaaaa,alay
"Haii kaka, diintip yuuk. Barang store, harga miring!!",alay
Merinding ngelihatnya..,alay
"aqu cinta ne prilly kok,,?",alay
bdn na ibu2 bgt lau ril,alay
Montoknya kakak ini yaaa?????,alay
Cantikkk kakkk princesskuu,alay
Cantikk pake bgt..,alay
Sexxi bgt.........,alay
"Bulet, gede pula. mahkotanya ?",alay
Lu sumpel aja dy dada lu pake tisu ntar juga sama kaya ituu,alay
Ah udah berkali kali ngocok tetep keluar lit ni foto,alay
Yg mw berpenghasilan jutaan per hari join bisnisku yuk. GARANSI. Yg cuma mau asal nyoba tapi ngga mau ikutin sistemnya jgn join ya,alay
nanti gn yaahhh,alay
PUNYA BESAR KENCQNG BIAR JADI LAWAN JENIS ? KEPOIN AJA NIH IG DAN BBM AKU 5eae0ce6,alay
Ak kra balon,alay
Aku kra bantal,alay
Coba pas aku msh hamil diginikan,alay
"Ya tinggal kembungkan perutmu dan coret"" lahh wkwk",alay
Nanti gw gambarin ?,alay
Ntr klo gw hamil qt foto ky gini y ca ???,alay
Nah ini lucu kalo yg bener2 polosan ngerii lucu digambarin hehehe ?,alay
Pantat ayam lah. Sama siapa? Lama lagi dah. Kenapa gak klen aja?,alay
kek bangke lah,alay
Lucu bgt gambarnya tp gw kog jd agak ngeri yha liatnya,alay
wisudanya sederhana bgt make up sm style nya.. bedanyaaa sm wisuda di Indonesia...,alay
Kalau di luar negri wisuda gak ada yg sanggulan ya??,alay
Beda budaya mbk caee,alay
Pgin fto studio gini put heee,alay
"Ya ngemben, usah krudungan? Haha",alay
Congratss kakk??,alay
"kamu nggausah mikirin cantik, mikir pendidikan ajaa. dijamin tambah cantik ?",alay
maksutku cantik yang gitu byy 3,alay
Keren kerennnnn,alay
"Kuliah Lse, beasiswa umur 22 udah s2 njirr mau iri macam ala kalo gini, ngerasa gagal bgt jd'y tp ini iri yg terkagum kagum ko, luar biasa bgt!!",alay
Manisnyaaaa,alay
s2 umur 22 thun kita s1 umur brp ya,alay
Mirip bgt mbg gigi,alay
Kaka gita cantikk bangeet...???,alay
Cantik dan berbakat sekali ?? salut sm km!!,alay
jgn ngaco sis,alay
KOK LU TAU GUA NGOMEN,alay
"Udah cantik, pinter, msh muda pula, keren kaaakk???",alay
iya kaya gituh gua yang tenggah ya,alay
Lucuuuu.. hahahaha,alay
Iseng aja yaa,alay
Tpi kocak,alay
Fix -_- yang mirip Tatjana kan akuuu,alay
uuuuuaaaaaaaaaappppppppppiiiiiiiiiiiiiiiiiikkkkkkkkkkkkkkkk,alay
Kocakkkkkkkkkkkkkk,alay
ksukaanmuuu nih,alay
bagiii,alay
Ayooo nontonx bareng kalian yach,alay
Tahun dpn pi tu iya ti,alay
Penasarannnn gilakkkkkk,alay
Mauuu nontoonnn cepet2!!!!!!,alay
Kepingin nontonnnn,alay
bakal main nih deeek ?,alay
ntappp ??,alay
deg2an liatnya,alay
cyiiin,alay
IYHA KAN HAHAHA,alay
"Siapa yg sangka, kalau film layar lebar yg fenomenal ini bakalan main seri ke 2nya. Secara udah lewat puluhan tahun. Kureeeen. Muantaap",alay
Kali ini nontonx ga perlu pake bolos sekolah buat ngantri bli tiket.. Tp ga ada 8 org gebetan lg yg nraktir nonton sbnyak 8 kali.. Penasaraaann ga sabar liat kak ????,alay
Kita nonton bareng lagi yuk kyk dulu D,alay
"Ayoooo ... Harus nonton ... Sekarang udah gaya nii nontonya k bioskop,,kl dulu nunggu dpt vcd,wkkwkk..",alay
"Ia ini pritt , sebelum qta ke jogja gw peen tag in ini ke lw. Gga sabar buat nunggu sekuel nya yaah..",alay
iki saaiiii...woi....akhhggtthhhh..asikkk,alay
OMG SAMA TANN AKU JG GASABAR GILAK. GIVE THE BEST TANTE DIANNN PLEASEE??? hehe?,alay
she's so pretty tho. Mcm anak dara lagi ?,alay
iseng bgt lu...hahhaha... mudahan ceritax gak ketebak....,alay
yoooiii insyaAllah daah,alay
UDAHH TAUUUUU NGGA,alay
Apa yg selalu buat hati kamu seneng??? Dan apa juga yg kqmu banggain dari mama papa kamu naura? mohon jawab ok,alay
"Nau kamu klo bisa ngadain konser dongeng di 3 negara kamu mau di negara apa?semoga bisa tercapai ya nau,amin nauraQnA7ARNAnauratvnauraQnA",alay
Suka sama squishy ngak? Alasanya?,alay
"Apasih kebanggaan kamu bisa sukses ngadain konserdongeng1 , dengan umur kamu yg masih 10 thn , dan knp kamu pengan ngadain konser lagi. nauraQnA",alay
Naura sebenernya kamu seneng gak punya fens banyak ? Terus kamu mau gak kalo misalnya lg meet and grea terus mau foto bareng sampe kamu di peluk peluk ? Kamu mau gak tampil untuk ulang tahun orang lain? Terus kalo kamu dapet hadiah dari fans Sendeng gak sampe di simpen baik baik ?,alay
Pas lg latihan pernah salah lirik gakk? nauraqna,alay
"Nau,apa sih yang ingin kamu bagiin ke temannaura atas terimakasihnya...? Nau,apa yang bikin kamu bangga sama temannaura...? nauraQnA",alay
Naura kapan pertama kalinya kamu nangis terharu karena hasil kerja kerasmu?,alay
"Nau apa sih suka dukanya kalau jadi penyanyi kaya kamu, kamu nanggepin haters gk?? NauraQnA",alay
Naura Kamu Pingin punya adek lagi gk? nauraqna,alay
Naura kamu suka squishy sma slime gk? Sma... kapn nih nau bikin event jadi temennaura busa kirim barang2 sma kamu..lagi pingin kirimin kamu barang tpi gk tau alamatnya d man?nauraQnA,alay
Naura kalau ada kesempatan lagi untuk konser kamu akan bertemakan apa ? Hal apa yang kamu senengin kalau lagi menyanyi? NauraQnA,alay
Nau kamu ingin ngasih tiket ke mami papi kamu haji gk? nauraQnA,alay
Huhu kok jadi gini si steff?ga asikkk_-,alay
Udh putus ama kak wilona??,alay
Ini beneran ya ampunnnn yg 2thn aja putus apa lg yg 1bln,alay
Senengg yaa goyang bang jalii teruzzz ..,alay
Loh kok gtu si,alay
Mantabb.. pilihan smart.. ?,alay
cocok banget sumpahh,alay
"Tetap profesional yaa kak dlam berakting, jangan terpancing dengan smua masalah diluarann , tunjukan yg trbaik untuk karirMu",alay
"Tetap profesional yaa kak dlam berakting, jangan terpancing dengan smua masalah diluarann , tunjukan yg trbaik untuk karirMu",alay
Anjirrrr emosi kali liat foto ini ??,alay
ini akun yg bikin si jendess perasaan dulu waktu sama wilona ga se alay ini dh...????,alay
Stevan kok mau sichh,alay
"? jgn sampai Tinggi Badan kamu menghambat Cita-cita pgn jd Polisi, Polwan, TNI, Pramugari, dll. Ready ? Suplement Peninggi Badan Terbaik Dunia ?? Terbuat dari bahan Herbal Alami. Follow Konsultasikan ? Pin WA Line cek di Bio. Tanpa efek samping, ada BPOM, HALAL MUI.",alay
Ini baru namnya Janda semakin di depan hahahahha,alay
Kaka gk cocok sama ka celene mending sama ka natasya apaan sama ka celene janda,alay
". Rela ninggalin ka natasya demi orng ini, aduh kastefen kurang apa natasyaa ?",alay
Pacaran geh ma janda,alay
Nggak cocok cocok nya sma kk,alay
Ko kalo sama ka wilona jarang post foto ber2,alay
22nya cantik dan suaranya Bagus ?,alay
Aduuhhh kakak kakak ku wkwkk,alay
Miripp,alay
Berasa silauuu,alay
Waww kerenn nanti ultah kafonya kita ke sini harapan wkwkwkwk,alay
Cie nge-stalk uga,alay
Njiirr kok tau kau?,alay
Dimana ini bgs bgt,alay
Ah mau kesinii gemay,alay
Mahal bgt mam dstu,alay
Keren nih tmpt ..,alay
Wiiiihhhh keren...,alay
Samoga bisa kesana aamiin,alay
Kereennn,alay
"DULU AKU SAMPAI GK PERCAYA SAMA YG KATANYA BISA BADAN, TAPI AKU HERAN, AKU COBAA TUHH, WAHH GK BANGET WAW DAHHHH MANTAP MAKASIH ANDA LUAR BIASA ADD JAMINAN HARGA !!",alay
teteh alis kita mirip ya. cmn nasibnya doang yg beda...,alay
Beda atuh do diamah lebih cantik ?tapi mudah2 karir nya sama kaya gua ?,alay
Bisaa apa yang?,alay
Yang cunong potong rambut kek gini boleh ga ? buang stres jugaakk yang ?,alay
Isyana alisnya ga prnh diapa2in yaak,alay
Jujur aku jatuh cinta sma alis matamu itu lhoo...,alay
Mnta pin bbny donx isyana,alay
Kyk gini umm ?,alay
Iya modelnya gthu ... tp diriku lebih panjang ?,alay
Nda maauuu... jd ke embemen ..hihii,alay
Pacarrr idamann ???,alay
Naturalllll,alay
Chelsea glen dulu gitu kali .. bnyak kayak gitu tp bedanya mereka gak berntung merka bisa jln2 romntis heheh,alay
Slamat ulan tahun buat ka cassi,alay
"15 th aja udah dikasih kek gini sama pacarnya, kamu 19 dikasih apa sama pacar? oia lupa kamu kan gapunya pacar?",alay
Dede mimpimu mngkin klau saya mau diksi bgini!??,alay
Beda setahun sama gua sipp.... masi smp cas?,alay
15 taun ?,alay
"-,- ya gak harus sama dia jugak. Nek sama dia, Kayak nungguin siput ngeluarin lagu pop?",alay
Gini mau? Nanti tak ajak cowo mu sekalian gapapa. Nggak ngrepotin kok. Santai aja. Gini aja ya ntar buat ultah mu. Keciill. V,alay
My baby? Bedak kali ah my baby... tp sosweet ughaa,alay
"Lah dikira mah casie 20thn baru 15thn udah kaya tante"" boros amat",alay
Gila cewenya 15 thn ca??,alay
15 tahun ? whaatt ngerasa tua banget gw ?,alay
Subhanallah..ka cantik banged..persis kaya barbie ??,alay
Subhanallah bule abeees,alay
Kapan2 adain M A G di bekasi dong bun,alay
pengen ketemu sama kk .... tapi itu mustahil... gak mungkin bsa....,alay
Suka banget sama mbak .. Gk bosen2 ?,alay
Sempurnaaaaa,alay
"Tuh kaan, apalagi photo ini. Kaya barbie bgt kaa",alay
"Hai girls, yu Follow n order Softlens dari Softlens nya Kece2 badaaiii. Banyak pilihan warna merk n Motif yg super keren. Bikin Mata makin cantik memukau shine Maksimal. Harga terjangkau gak bikin kantong Bolong. Paket lengkap juga ada. Free Ongkir pula seluruh indonesia kakak. Yu order girls!!?",alay
Aku bilang k Dewi Sandra itu mirip bgt kyk barbie... beneraan. cantiiik bgtt... 3 3 3,alay
Cantik gak kuatttt,alay
Cantiiiiiiik,alay
Cantiknyaaa bikin pgn ikut hijab.. ..,alay
bae2 dikomen lg?,alay
Cantikkk,alay
cantik bgd mb ?,alay
Catiiiiik,alay
"kk cantik bangeet,aku ngfans banget sama kk..",alay
Subahanallah,alay
Cantikkk bgt,alay
Fashion ootd lengkap dan murah. Lagi jaman2nya nih kualitas oke,alay
TAU GAK AKU UDAH PAKE BANYAK SEKALI PRODUK MULAI DARI KRIM SAMPE SEGALA MACAM UDAH AKU COBA TAPI GAK ADA YANG SAMA SEKALI TAPI AKU PAKE ALAT MHCA DARI BERUBAH HANYA DALAM WAKTU 3 MINGGU AKU DAPETIN YANG IDEAL BESAR DAN PADET KALO GA PERCAYA BUKTIIN SENDIRI DEH NIH PIN NYA BBM,alay
"Lihatlah km yg cantiq Luna Maya?? Jangan suka gampang tersinggung...klo ak lihat km dibalik layar, mereka smua nya hanya bercanda...harus bisa berbesar hati ya ..beauty...",alay
"MINDER WAJAH KAMU KUSAM? BERFLEK? ? BUAT KAMU GA PEDE? COBA DEH KONSUL SAMA BIKIN PASIEN""NYA NGANTRI LOHH BANYAK BGT DAN . ADDINVITE PIN",alay
"Ingin muka putih senatural mngkin ? ? Menghilangkn bekas jerawat ? NUTRISI VITAMIN utk kulit ? ?? atau yg gak PEDE karna gemuk ?? ? Product Herbal Alami utk masalah Anda ada BPOM, HALAL MUI. Follow Pin.bbm Wa",alay
"Ngasih buktinya enak banget ? langsing dan tinggi bukan lagi impian, jadi kenyataan?? big thanks ya ?",alay
setelah aku pake alat pembesar payudara dari payudaraku ga kendur lagi ??? Chat ke WA 0857-9305-1973 BBM LINE PAKAI,alay
"Intip koleksi choker2 kita yuks!? kita memang olshop baru, tp kita jujur??",alay
Kak liat badan badan aku udah langsing loh skarang kaya kakak hah?? yang waktu itu kaka rekomendasi in ke aku itu loh ? kapan kita ketemu lagi kak heheh skrang kaka ada saingannya lohh.,alay
"Hey ladiess, gak percaya diri gara2 wajah kurang putih bersinar? ?? Sekarang saatnya kamu coba pemutih Tiens dari dan buktikan hasilnya hanya dalam hitungan minggu!! ? Info Pin BB line pakarnyaherbal WA",alay
"Aku udah buktiin dan emang bener ADMIN CEWEK!? Pembesar Payudaranya cepet bangettttt, alatnya juga bisa dipakai untuk keperluan kesehatan yang lain Aku rekomendasiin deh buat kamu nih Chat ke WA 0857-9305-1973 BBM LINE PAKAI",alay
Menganti hadirrr,alay
Sangkal Putung hadirr... ?,alay
Hahahaha....yaa jelashh geget nyong yakin,alay
"Sekali2 mba dolan cilacap, wisata cilacap di populerkan, saya bangga sm mb",alay
Mbaaa lucu koh??,alay
jos temen yuu??,alay
Kerenn mbok kayu ..ngneh dolan ming purwokerto,alay
Cilacap hadirrr..karang suci donan.,alay
"Geh Mbak njenengan koh ya, wes artis ayu tp ora isin ngomong ngapak ora isin ngaku wong kampung. Ambung kene lhah. ??",alay
Hidupppp ngapak,alay
"yah allah. Kalo bos gue nyebelin, tp enak diliatnya ga abis2 mah gpp deh """,alay
Sumpah actingnyaaa para2 keren,alay
Ya allah kak lucu bangeeet ????,alay
yaaAllahhhhhhh gemesnya tirrr????,alay
Follow ig Untuk yang Bingung ? sma jerawat ga ilang2 bekas jerawat bkn ga PD? flek kusam minyak kering jga ganggu bgt ? konsultasikan yu apa mslh nya kmi punya solusi teraman ?info? WA,alay
"FOLLOW IG ?? Mau Ngilangin Jerawat membandel ??? Komedo ?bekas jerawat susah hilang?? ? Ingin putih cerah seluruh tbuh ?? Ingin turun bb,tanpa nahan lapar?? Solusi utk masalah Anda?, Aman tanpa efek samping?. info ? Pin atw line wa cek di bio",alay
"KALIAN LAGI MENCARI ALAT YANG AMPUH?? YANG BISA BENER-BENER MERUBAH KALIAN JADI BESAR DAN KENCANG?? NIH AKU KASIH , ITU ADA DI SEMUA, AJAIB BANGET, CUMA DALAM KURUNG WAKTU ITUNGAN MINGGU, SUDAH PADA SAYA, KALIAN MAU JUGA?? PIN BBMNYA NIH WA",alay
"Kapok aku pake minyak ini itu, payudara tetep kendur. Akhirnya nyoba alat pembesar pengencang dari , eh hasilnya ga sampai 2 minggu udah keliatan. makasih Ini CS favorit aku -",alay
"Untuk kamu yg ingin Tubuh Ideal, turun berat badan tanpa harus mengatur pola makan? ?? atau ingin Tambah Tinggi karna mungkin sering di ledekin tmn2 ?? ??Terbukti Paling Laris Alami Herbal ?add IdLine cantik_simple atau konsultasikan ? invite atau WA",alay
GALAU PACAR GARA2 KM PENDEK? GARA2 KAMU HITAM? GARA2 KAMU GEMUK? YUK KE TEMUKAN RAHASIA TUBUH IDEAL PARA ARTIS DISANA. PIN WA,alay
"? Ga perlu repot2 oles2 pakai cream, putih nya pun ga merata? Ckup minum vitaline dptkan kulit mulus putih merata ? Yuk order vitaline nya always ready stock ? PIN WA add IdLine Cantik_simple",alay
"Pusing dengan kulit kusam? Pusing karna kurang tinggi badan anda sulit mencari pekerjaan? Atau ingin berat badan ideal? ????? ????? Temukan rahasia tubuh ideal para artis2 indonesia di kami follow BBM ATAU WA produknya aman banget ga ada efek samping dan ketergantungan, Udah dapat sertifikat BPOM dan Halal MUI juga y?? Ingin tau tips tinggi langsing secara gratis? kami dan temukan rahasianya, ada cara memutihkan secara alami juga loh ????? ??????info BBM ATAU WA ? produknya aman banget ? ga ada efek samping dan ketergantungan? , Udah dapat sertifikat ? BPOM dan ? Halal MUI juga y",alay
"Aku malu banget sama . Dulu aku DC BBM nya karna ngga percaya sama sekali sama produknya? Tapi aku invite lagi karna penasaran? waktu aku coba pemutih seluruh badan sama pelangsing nya, takjub banget perubahannya? Bener2 rubah total? gak nyesel deh. ? Ayooo patut dicoba! Langsung aja cek mumpung ada promo hihi?",alay
Thanks ya ka udah saranin aku pake produk ny sekarang seluruh badan aku jadi putih hanya dengan waktu 10 hari ka,alay
"HARI GINI MASIH DIET KETAT BUAT JADI ? UDH GA JAMAN KALII , SOLUSI TERBAIK DAN PAKE PRODUK DARI AJAA CEK IGNYA INFO LENGKAP HUBUNGI JAMINAN HARGA !!",alay
FOLLOW IG Awas yah nanti jadi kebayang-bayang sama prodak peninggi ajaib ini ? Yang bisa ninggiin badan 3-15cm dalam 1 - 2 bulan. ?KEREN BUKAN ?? info lengkap PIN Harga Promo,alay
"buat kamu yg ingin tubuh Ideal, turun berat badan tanpa harus mengatur pola makan? ?? atau ingin Tambah Tinggi karna mungkin sering di ledekin tmn2 ?? ?Terbukti Paling Laris Alami Herbal ?add IdLine cantik_simple atau konsultasikan ? invite atau WA solusi cantik tubuh menarik",alay
Keren baget kk,alay
"Verrell ko ga ada foto sama wilona, verrell cocokan sama wilona dri pada nasya kata gua ya.",alay
G tau knp suka bngt kl lht sama natasa wilona,alay
boleh tu bang mnta alisnya ?,alay
"""She"" nya itu kira2 ke sapa ya??? Lgsg ke nih pikiran. ?",alay
"Follow ? IG Ingin muka putih senatural mngkin ? ? Menghilangkn bekas jerawat ? NUTRISI utk kulit ?di sini ada ??Product Herbal Alami utk masalah Anda untuk info lebih lanjut?? invite PIN , LINE herball_alamicina dan",alay
Ngk jadi ahh?,alay
Raisa cantik gitu aja putus. Apalagi yang mukanya pas2an dan sok kepedean...,alay
"Mau punya gaji sebulan 3jta- an Bahkan lebih. HANYA dengan Modal 500rb,Kerjanya hanya balesin chat.KAMU UDAH BISA SEMUA IMPIAN KAMU MAU ??! Yuk join Id Line",alay
udah ya terbukti gausah didebat lagi???,alay
Mau cantik kyk raisa 3,alay
Selalu sukaaa dgn hasil riasan alisnya mba ?,alay
ya ampun lutuna anak ciapa itu,alay
Gemesss wkwk,alay
Duhh ? yaAllah? kenapa harus bercerai berai coba ?,alay
Terharuuu???,alay
Ihh gemes,alay
"Nangis dah,, sumpahh",alay
"Tuh liat wajahnya bunda maya ,, cantiknya alamii gak luntur sampek ckrng",alay
Liat yg ini ngegemesin...hahaa,alay
Dul imoet bgt nak,alay
"kamu dulunya ganteng bgt,imut2 gimana gtu wkwk",alay
Dul jagain bundanya yahbh,alay
allhamdulillah msih ada pria kyak gini ??,alay
"Semenjak ada mulan jameela,al el dul suka macem2.kl sama bunda maia keliatan ga neko2",alay
Mata ku yang seleng atau gimana ya.... kok kayak ngeliat mulan yg pake mukena... sktika lupa wajah bunda maia,alay
yg d tag sih bunda maia... tapi mataku dr td liatnya sih si mulan,alay
Lutu na dul waktu kecil,alay
"Dul jadi anak yg sholeh yaa, dul ingat jgn terikut aliran freemason.",alay
Wah ini masadepanmu yha??,alay
Wowwww,alay
Massss mau kesiniii you know why ???,alay
Keren bnget !! Ungu smua,alay
"Dian pelangi fotonya keren"" mewah bener jalan""nya",alay
Masyaallahhh...kerennn,alay
Bawa aku ksni. Please ??,alay
