Text,Label
"Mau cari partner buat besok tahun baruan , mumpung rame . Mau staycation atau dikosan w gpp . Let me know kalo mau , jgn omdo tbtb ga jadi . Semua benefit bisa diomongin. Repdm aja",2
"""Ini sama sekali tidak pernah bisa kumengerti.",1
Happy b'day ya say.. all the best 4 you.. thx u 4 tonite. thebirthdaygirl 28022022 bestie besties bestfriendforever birthdaydinner behappy AlwaysGrateful alwaysblessed Come-Xia,2
Anjirrrr emosi kali liat foto ini ??,0
"ig live kemarin jae bilang ""gimana kalo pas gw nyanyi org² kek hah ni anak siapa si? lagu apa ini? wkwkwk"" ya karena lo bawain lagu baru bestie, gimana ceritanya coba org pada apal",2
"Razak sudah kembali dari toilet, berkata pelan, ""Ini mengkhawatirkan, Zul.""",1
Zaman menarik amplop surat yang ke-6.,1
Selmt taz klhran ank pertma ya kk,0
deg2an liatnya,0
"""Kamu memang mengulangnya, Max.",1
bagaikan bumi dan langit yhaaa??,0
Spill cara ngusir tamu,2
"I am in the whitelist competition! 1.4 million BabyDoge holders and only 10,000 NFTs! This could be the next viral NFT, while 1 entry will win 50k USDT! Plus it helps SaveDogs Enter at",2
"Kehidupan modem yang individualis, membawa aspek negatif dalam hubungan keluarga.",1
"Deschamps membanting setir, mobil berbelok cepat ke arah utara.",1
"While you're excuse me, I'm watching spidermannowayhome to wrap up 2021! Chat to you guys later through the end of the screening! Cinema XXI Batam",2
"Ya masa nunggu jadi almarhum dulu baru setuju? Keburu telat bestie... asuransi mindsetasuransi asuransiallianz allianzsurakarta allianzsemarang allianzungaran allianzsalatiga Ungaran, Jawa Tengah, Indonesia",2
"Lampu dinding menyala lembut, membuat ivallpaper terlihat menawan.",1
"Zaman mengangkat bahu, ""Dia seharusnya hadir di sini, Madame Anita, dia adalah putra kandung Nugroho dengan istrinya Nusi Maratta, adik tiri Sri Ningsih, pewaris sah seluruh kekayaan, dia seharusnya hadir di sini.""",1
"Rumah itu besar, punya empat kamar, ibu-ibu itu punya enam anak, yang rata-rata sudah berkeluarga dan punya anak juga, mereka semua tinggal di rumah itu.",1
"it wasn't ur fault. maybe rn i'm just pay for ma dad's sins.. maybe in the past he hurt ma mom or even another gurls.. idk i'm just ask to God that someday, hopefully ur daughterwife nvr felt this hurt like the way i hurt u hurts me. just enough on me.",2
Kumat overthinking,2
"Awalnya, kamu tahu Nur, pekerja pabrik protes karena kebiasaanku masuk lebih pagi dan pulang paling akhir.",1
Apa sich ka rahasia nya.sudah punya anak tetap cantik langsing,0
"Bekal uang yang diberikan kepala kampung harus dihemat, tidak terhitung Sri harus membujuk adiknya menahan lapar.",1
COCOK PLIS BGT??,0
Kulitnya bgus ya,0
Cantik bgt....,0
"Happy birthday teteh sayang?? panjang umur ya teh sehat selalu, lebih baik untuk kedepannya? suksess selalu teh",0
"Sri telah melakukan riset lebih banyak dibanding siapapun dalam hidupnya, dia boleh jadi mengetahui tentang Thompson & Co.",1
Iy cocokan sm luna drpd sm tante sophi.knp sih ariel hrs putus sm luna,0
"Setengah jam lagi berlalu, dia berhasil menyeberang.",1
Itu behel mzmb,0
Dulu ada yg kepo dan gw denger dari org laen org yg kepo kehidupan gw akhirnya apes seumur hidupnya.. untungnya ga sampe di keluarin dari kerjaannya.. hidup cuman sekali pergunakan untuk hal yang Positif dan bermanfaat bagi orang byk. Biarin dimanfaatin org dpt pahala,2
Baguusss di mna ini sa,0
"ka ga percuma beli mahal mahal masker jerawat dari yang kaka saranin tempo hari, jerawat dan flek hitam ku yang tebal udah bersih total, sekarang udah jauh lebih putih juga nih wajah. makasih yah ka saran nya.",0
Lucuu -D,0
"Gabutuh pacar, butuhnya support system",2
"""Tidak perlu berterima kasih.",1
"Heii kamuu?. Selalu tersenyum ya ksyngn, gw gk tau haru ngapain lagi, gw cma pengen ngingetin sma lu bang. Pasti tau kan bang banyak bngt yang syang sama abang. Pasti ! . termasuk gw bang, dan abang sekarang udh mau 20th , pasti udh tau mana yang baik, dan mana yang buruk, so gw sebagai orang yg sayang sama lu bang, gk mau sampai lu terjerumus ke tempat yang salah, gw tau kok seorang Ali itu gimana, tapi, tapi jangan sampai kehasut atau kebawa dan sampai narik lu ke jurang yang salah bang. Gw sayang sama lu, abang liat banyak bngt yg sayang sama kmu bang. Semoga abang selalu dilindungi dari orang"" yg pengen menjerumuskan kmu ya bang? Gw gk tau harus ngapain lagi selain kasih tau kamu disini bang. Pokoknya aku selalu support kamu, aku selalu syng kamu, Love you hanyanasehat",0
Laki-laki Turki itu mengangguk.,1
Rak Kosmetik ini BESTie Yuk Klik Link Shopee Innalillahi BogorBanjirKeju Reza Rahadian Dustin BelaDIY Sheila Siswa Efek Rumah Kaca Ruhut ReneOut BlokirKominfo P'Tong Always With Jisoo Dota Anya Haid Filipina PersijaDay Jam 10 Yang Yang,2
"Apakah kamu bisa mengingatnya?""",1
"Cinta memang tidak perlu ditemukan, cintalah yang akan menemukan kita.",1
"""Hallo, Eric."" ""Sekarang pukul enam sore di London, bukankah itu pukul satu malam di sana?",1
"Mereka tengah mengenakan kostum, dua minggu setelah kelulusan mereka, sanggar asuhan Mbak Lastri menggelar pertunjukan ketoprak, dalam acara pentas seni tahunan.",1
"ini jiwanya memberontak kali.. aduh sis, ambil sejadahnya sujud la kpd Allah..minta ketenangan dariNya.. smg diberi hidayah ya",0
Tetep cantik kok,0
Healing healing we lah kalah beak duit ges nepi imah mah anger we muka panto hela memeh asup teh,2
"Dia selalu terkenang dengan lautan, rindu dengan suasana kapal.",1
Ariana grande bet njerr,0
"""Apakah tomatnya berhasil tumbuh?"" Zaman bertanya.",1
Healing tp gatau arah tujuan ya cuman keluargaku,2
Min yoongi that that mv!!!! Aaakkkkk I can't even find the right emoji,2
"Tanpa tiket, dia tidak bisa masuk, Sri melangkah menuju halte bus terdekat, saatnya pergi survei apartemen.",1
"""Setiap hari kami bisa melihat Menara Eiffel, tinggal berjalan kaki dari Panti/' Aimee tertawa kecil, ""Hingga aku menyadari, kami tidak pernah punya foto bersama di depannya.",1
"Kemaren ngebet banget pen pacaran sama crush,giliran udah pacran malah pengen cepet² putus",2
"Ada empat pertanyaan dalam wawancara itu, dia tidak diuji tentang pengetahuan hukum, simulasi kasus, pendapatnya tentang sebuah keputusan, atau tentang motivasi kerja, kemampuan kerjasama tim, preferensi karir, dan sebagainya.",1
"ih kak stefan ini mah ngak cocokkk. Mau aja di peluk jendes, mending sama kak wilona.",0
Karena healing terbaik menurutku adalah bertemu denganmu Garut,2
"Kebetulan bertemu Nur di sini, mau apa?",1
Closed commission for a while. I need more practice to make my art better. Thank you very much for your support and commission. It's really worth to me.,2
semua agama itu baik adanya hati2 sma perkataanmu menghina yg menciptakan manusia hahahah smua agama itu sma cma caranya aja yg berbeda gak usah sok nasehatin blm tentu situ jg menjalankan agamanya dgn baik kan??? Jgn menghakimi sesama manusia krna sesungguhnya penghakiman itu hnya milik Tuhan ??,0
"""Tidak masalah, aku juga baru tahu kisah mereka tadi malam.",1
"Bolak-balik membawa bus dari ujung ke ujung satunya lagi, itu-itu saja.",1
"Nagih, Ngprul, Renyah Banget Bestie... Jangan Sampai Kehabisan ya... Babat, Jawa Timur, Indonesia",2
Tapi jujurly badan rivuh pisan. Semoga tetep kuat dan waras sampai akhir.,2
"""Sri, laki-laki itu menyukaimu.",1
"Been up since 03.30 and been active moving around since then, like jogging 10K, cleaning and tiding, cooking until just now have time to take a break. I'm not tired, I'm fucking exhausted to the level I think I'm gonna die, alone.",2
"Pusing dengan kulit kusam? Pusing karna kurang tinggi badan anda sulit mencari pekerjaan? Atau ingin berat badan ideal? ????? ????? Temukan rahasia tubuh ideal para artis2 indonesia di kami follow BBM ATAU WA produknya aman banget ga ada efek samping dan ketergantungan, Udah dapat sertifikat BPOM dan Halal MUI juga y?? Ingin tau tips tinggi langsing secara gratis? kami dan temukan rahasianya, ada cara memutihkan secara alami juga loh ????? ??????info BBM ATAU WA ? produknya aman banget ? ga ada efek samping dan ketergantungan? , Udah dapat sertifikat ? BPOM dan ? Halal MUI juga y",0
Knp ni mendadak kepo bgt sm bigbang. Bt actually jd tau knp dulu orang2 pada suka bigbang liat semua live performancenya mereka emg petjah semwa. Dulu kek berasa aneh aja liat stylenya mereka tp sekarang malah berasa waw swag abis y ternyata,2
"Dua minggu lalu, Sri kehilangan keluarga, rumah, tetangga.",1
Sri bangun persis kokok ayam pertama.,1
Didik sendiri aja kanal anak anda gk bol3h dicubit kalau nakal. Jaman sekolah saya dulu di cubit dipukul pake roll gak ada org tua saya ngadu kepolisi malah kalau ketauan ma org tua malah tambah dimarahin lagi..jaman sekarang terlalu manjain anak org tua sendiri berani dilawan..,0
"udah mulai berhijab, cantikk yah mell ??",0
Lebih enak d nyanyiin gara2 dgr iky nyanyiin jd suka bgt jg ama lagu iniiapalgi klo iky yg nyanyiin bgt akuh,0
"""My friend, apakah kamu akan tetap naik bus rute 16 setiap jam 07.30 setelah pernikahan ini?",1
"5 hari nahan gatel2 gw yakin bgt cuma digigit nyamuk, tp kok makin kemana2. Memutuskan chat dokter halo doc and thenn...... alergi bestie akhir thn bestie.",2
Bring back this one for those so-called critics who love to complain every little things even trivial ones,2
Dia harus melakukan sesuatu sebelum Musoh dan Mbak Lastri terlalu jauh bertindak.,1
Itupun tetangga tempat dia meminjam kapal menolak menerima bagian uangnya.,1
"Sri mendongak, menatap Kiai Ma'sum tidak mengerti.",1
"""Sumbawa Besar.",1
kamu punya pacar ngga? kepo dkit,2
Kondisi Tilamuta buruk.,1
Qin kalo ngestalk demen bat liat yg ini,0
"balik lg ke akal sehat masing""ya salut sm mbaknya bener"" open minded",2
Enak banget lagunya suka bangetttt,0
Suka bgt sma kluarga ka ica ama ka dude,0
"Saya dan putriku lebih baik meninggalkan ruangan ini, Alfonse.",1
Tilamuta tertawa menjelaskan jika dia habis ikut murid laki-laki lain membajak sawah milik madrasah.,1
Jika yesus adlh Allah mengapa saat di salib dia sebut eli..eli..namasabatani Ya Allah mengapa Engkau meninggalkan aku. Pertanyaan seorang yesus yg putus asa di kayu salib kpd Allah Tuhannya.,0
"Kedewasaan, dan open minded gabisa diukur dari umur.",2
Healing,2
Spill teros sampe mampos,2
"Tidak ada yang benar-benar bisa kita lupakan, karena saat kita lupa, masih ada sisi-sisi yang mengingatnya.",1
kumat!! jam tidur mulai gak jelas overthinking menjadi-jadi khawatir teross,2
"""Tidak usah."" Zaman menolak sopan, ""Aku boleh berkeliling panti sambil menunggu?",1
Apalah arti menunggu aja lebih enak buat ugm btw mas edgar industri,0
Zaman menarik sampulnya keluar.,1
Engga eh herey we wkwk,0
Ayahku memberikan uang sebagai bekal perjalanan Sri dan Tilamuta.,1
"Zaman menghela nafas perlahan, kembali melanjutkan membaca surat ke-13 itu.",1
STAYCATION,2
Ammiiin,0
To twet aneut ?,0
Tapi lidahnya kelu di ujung.,1
Antri bestie,2
iya mba... Hihihi lucu bnget ya,0
"""Aku bisa membawakannya."" Sri Ningsih menolak.",1
Ini caranya gmn si?? Krenn abis,0
Zaman hampir tersedak oleh pertanyaan itu.,1
Selamat ya k uben ma teh wenda ?? sehat trus dekbayi nyah.. Amin..,0
overthinking sampe sinting,2
Casemiro couldn't get a Yellow even 20000 fouls in a row.,2
Kak wilona lucu eakyu kecil,0
"""Orang mana, Sri?",1
Memperhatikan sopir bus yang berkonsentrasi penuh.,1
"mau menu ini , cepat spill cabang mana",2
Nambah tua nambah sotoy zi,0
Kangennn olga .ya allah kangen bangeeeet,0
"TUH KAN MEREKA PADA JUAL ALAT , TAPI YANG TETEP CUMA ALAT DARI BBM WA",0
"Keren sih para Sutradara, produse dan para pemeran utama Tarian Lengger Maut GalaPremiere Share lagi kak, kepo aku",2
Kpan lhir nya,0
"This is the first song that made me know amp love korean idols. And B.I caught my attention. Since that day I looking for everything about iKON and stand with iKON as iKONIC. Knowing their struggle to debut, it made me love iKON even more. For now I only support both of u,",2
Nih baruu,0
padahall idola?? Buktinyaaa tau smuaaaHak hak hak hak hak...,0
Bukan bully tp peringatan..artis kn publik figur,0
"having my afternoon coffee while reading about this ipk 1,77 shits",2
Kurus jalur overthinking,2
Mantan sahabat mereka dululag masak gk kenal,0
YANG MAU RATUSAN RIBU HINGGA JUTAAN TIAP HARINYA CEK IG Q YA KK...,0
udh lu mah tenang aja jeb tungguin aja yak bestie,2
"Acara pagi itu penting sekali, karena selain susah payah mendapatkan tiket mengunjungi Flower Show, harus dipesan berbulan-bulan sebelumnya, pagi itu Amrita bilang akan memperkenalkan seseorang yang belakangan sedang dekat dengannya.",1
Love you bestie' Malang,2
La Golo langsung tertidur—mendengkur.,1
"Empat tahun bekerja di kapal Belanda, tahun 1944, kapal S.S.",1
Full senyummmm bestie,2
Apakah ada penghuni gedung apartemen ini yang pernah mengingatnya?,1
Senengg yaa goyang bang jalii teruzzz ..,0
"Ya Allah... kenapa sih kasih pesan nya kok kek gini... bikin overthinking aje., malming lagi nie .",2
"Beberapa menit lalu, Tilamuta yang bermain sendirian tanpa diawasi di dapur tidak sengaja menyenggol lampu teplok yang dia nyalakan.",1
"The Pygmalion effect, or Rosenthal effect, is a psychological phenomenon in which high expectations lead to improved performance in a given area. The effect is named for the Greek myth of Pygmalion, the sculptor who fell so much in love with the perfectly beautiful statue",2
I know it's hard to keep an open heart When even friends seem out to harm you But if you could heal a broken heart Wouldn't time be out to charm you Sial .. aku terbawa suasana,2
"Aku akan membayar seluruh biayanya.""",1
Yes. I have crush on Leonardo DiCaprio and Johnny Depp.,2
Tidak akan ada yang ingat.,1
"Sri melepas cengkeraman tangannya, kemudian lari.",1
"Boro"" Nikah. Even Tim Shipper terkuat memilih mundur gr"" Kedua belah pihak tingkahnya kayak makhluk astral",2
Kakak milla cantik banget kalau pakek jilbab sayang nya non muslim,0
Menemui Chaterine yang terus mencarinya.,1
"Monsiuer lebih dari tahu soal itu.""",1
"selamat ulang tahun kaak, sukses selalu..",0
Hakan juga mengurangi separuh jam kerjanya di kantor.,1
Special promo 99rb all premium shirts,0
"Halo! Help RT ya WTB Photocard Minho dibawah ini. Prefer ready INA, hit me up via dm please. Thank you wtb wts wtt shinee minho pc",2
"Kiai Ma'sum berusaha mencegah, menawarkan cuti hingga Musoh berubah pikiran, tapi keputusan Musoh sudah bulat.",1
Menuju waktu bagian overthinking,2
Jerapah kalo ga xinga,0
"Tp jujur,saya ingin kalian lebih dari ini...",0
"Dia boleh jadi senang didatangi tamu.""",1
"Sejam yg lalu saya mndngar kata"" sprti ini dri manusia favorite sya di kampus,ia berkata "" org yg sulit mlepaskan cinta prtamanya adalah mreka yg mmiliki Anxiety gngguan kecemasan, dmna mrka tkut tdak akan merasakan kenyamanan yg sma dngan org yg prnah ia cintai sebelumnya.""",2
"Nd ush bwa"" agma",0
"Ikut tersenyum lebar, bertanya, ""Apakah kalian tidak mau menjelaskan tentang hutang-hutangnya terlebih dahulu?""",1
Genap 3 bulan ga ngapa2in bestie,2
"""Ada yang bisa saya bantu?""",1
Ayah Rajendra menawarkan unit itu dengan biaya sewa separuh harga.,1
Chat ke WA 0857-9305-1973 BBM LINE PAKAI KAMU MAU BESARKENCANG? GAMPANG BANGETT TINGGAL FOLLOW DAN DENGAN AKU UDAH BUKTIIN SENDIRI SIST ??? Order kesini sis BBM LINE pakai,0
"I think, when you truly love something, you put them first before yourself. This morning, when I woke up, I feed my fish, and change the water. While me, I don't even drink water when I do that.",2
Pas baanget nih,0
Hama fanss ku skali ini,0
"Aku tadi siang menyempatkan diri datang ke Bandung, menemui Ibumu, tapi sepertinya dia tetap tidak bersedia ditemui.",1
Kakek ini salah orang.,1
"""Tetapi kan dukun tidak bisa lihat langsung, boleh jadi keliru.",1
Kyk mukamu,0
"Maaf no salty, intinya kak J masih di D6 kan? Maksudnya rencana mau hiatus lagi kedepannya?? .__.",2
Merindinggg liat nya.,0
"Ini sudah pukul delapan malam, dia tidak bisa berlama-lama.",1
Waktu itu kak stevan pacaran sama kak wilona semua foto ig ny semua mesrany sama kak wilona tapi Semarang knp jadi foto ny Celine ih kak stevan sekarang suka sama janda anak dua ya lucu baget,0
Aku kiri kanan yg mana aja daah ???,0
"Uri leader looks so pretty, even wearing mask.",2
"Zaman mengangguk, bergegas berganti baju, berlarian ke stasiun kereta bawah tanah terdekat dari apartemen, kapsul kereta melewati dua stasiun, tiba di stasiun Victoria, menaiki anak tangga ke permukaan kota London, lantas berjalan kaki menuju Balgrave Square, melintasi lautan turis yang semakin ramai.",1
Amrita dan Ibunya sudah menunggunya di apartemen.,1
"do whtver u want, whatever.",2
"""Lihat bangunan bioskop itu.",1
Cuma bisa nnton santuy pas weekend ginii.. Go ginting go,2
Sri beranjak naik.,1
mendengarkan lagu galau adalah healing terbaik untuk berdamai dengan kenyataan.,2
"Wajah Chaterine yang tegas, berubah seketika saat melihatnya.",1
"Idk somehow those ""gelay"" and ""mleyot"" sounds annoying from now on",2
"T klo doi gk chatan sama kmu,B klo dia chatan sama kmu",0
"Di kaca depan bus, tertulis rute ""Soerabaja - Soerakarta"", kernetnya berteriak lantang memberitahu penumpang.",1
"Edyan 15 tahun pacarane wes koyp ngene,,, rusakkk indonesia",0
Kalau di twitter pada baik semua takut kena spill soalnya,2
Sik ujan padahal rumah bestie ku dkt dri rumah ku,2
"""Seluruh sekolah itu munafik, Sri.",1
"Panggil nama langsung."" Aimee menyeka anak rambut di dahi.",1
"You think you hurt me? Really? Yeah, you did Actually Huh, really bad And I blame myself",2
